edition,name,count
"mrd","Viridian Shaman",2
"dst","Tel-Jilad Outrider",2
"dst","Infested Roothold",2
"mrd","Tel-Jilad Archers",1
"dst","Tangle Spider",2
"dst","Pteron Ghost",2
"mrd","Gold Myr",4
"dst","Tangle Golem",3
"dst","Echoing Courage",4
"dst","Pulse of the Tangle",1
"mrd","One Dozen Eyes",2
"dst","Purge",1
"mrd","Raise the Alarm",2
"dst","Test of Faith",1
"mrd","Arrest",1
"dst","Stir the Pride",1
"dst","Spawning Pit",2
"dst","Thunderstaff",1
"dst","Wirefly Hive",1
"dst","Myr Matrix",1
"mrd","Forest",16
"mrd","Plains",8
