edition,name,count
"dst","Grimclaw Bats",3
"mrd","Slith Bloodletter",1
"dst","Chittering Rats",3
"dst","Emissary of Despair",2
"dst","Scavenging Scarab",1
"dst","Mephitic Ooze",1
"mrd","Leaden Myr",4
"mrd","Nim Replica",1
"mrd","Clockwork Vorrac",1
"dst","Dross Golem",3
"mrd","Terror",2
"mrd","Wrench Mind",3
"dst","Pulse of the Dross",1
"mrd","Relic Bane",2
"dst","Essence Drain",1
"dst","Murderous Spoils",2
"mrd","Bonesplitter",1
"dst","Leonin Bola",1
"mrd","Leonin Scimitar",1
"dst","Specter's Shroud",2
"mrd","Skeleton Shard",1
"dst","Geth's Grimoire",2
"mrd","Swamp",17
"mrd","Vault of Whispers",4
