1,"Krark-Clan Grunt","mrd"
3,"Krark-Clan Stoker","dst"
2,"Vulshok War Boar","dst"
1,"Rustmouth Ogre","mrd"
2,"Steel Wall","mrd"
2,"Iron Myr","mrd"
1,"Goblin Replica","mrd"
2,"Duskworker","mrd"
2,"Hematite Golem","mrd"
1,"Gemini Engine","dst"
3,"Oxidda Golem","dst"
2,"Electrostatic Bolt","mrd"
2,"Barbed Lightning","dst"
1,"Molten Rain","mrd"
1,"Pulse of the Forge","dst"
1,"Grab the Reins","mrd"
1,"Detonate","mrd"
1,"Fireball","dst"
2,"Pyrite Spellbomb","mrd"
2,"Darksteel Brute","dst"
1,"Granite Shard","mrd"
2,"Talon of Pain","dst"
18,"Mountain","mrd"
3,"Darksteel Citadel","dst"
3,"Great Furnace","mrd"
