edition,name,count
"lgn","Daru Mender",1
"lgn","Deftblade Elite",2
"ons","Glory Seeker",4
"ons","Whipcorder",1
"lgn","Wingbeat Warrior",2
"lgn","Aven Redeemer",1
"lgn","Liege of the Axe",1
"ons","Ironfist Crusher",1
"ons","Daru Lancer",1
"lgn","Swooping Talon",1
"ons","Imagecrafter",1
"lgn","Voidmage Apprentice",2
"lgn","Wall of Deceit",1
"lgn","Willbender",2
"lgn","Echo Tracer",2
"ons","Ascending Aven",2
"lgn","Master of the Veil",1
"lgn","Chromeshell Crab",1
"ons","Mistform Mutant",1
"lgn","Weaver of Lies",1
"ons","Pacifism",2
"ons","Akroma's Blessing",1
"ons","Improvised Armor",1
"ons","Discombobulate",1
"ons","Plains",11
"ons","Island",11
"ons","Lonely Sandbar",2
"ons","Secluded Steppe",2
