1,"Festering Goblin","ons"
1,"Boneknitter","ons"
2,"Shepherd of Rot","ons"
4,"Skinthinner","lgn"
2,"Withered Wretch","lgn"
1,"Aphetto Exterminator","lgn"
2,"Embalmed Brawler","lgn"
2,"Frightshroud Courier","ons"
3,"Smokespew Invoker","lgn"
1,"Ghastly Remains","lgn"
2,"Deathmark Prelate","lgn"
2,"Infernal Caretaker","lgn"
1,"Soulless One","ons"
1,"Graveborn Muse","lgn"
2,"Corpse Harvester","lgn"
1,"Noxious Ghoul","lgn"
2,"Gempalm Polluter","lgn"
2,"Dripping Dead","lgn"
1,"Dirge of Dread","ons"
1,"Feeding Frenzy","ons"
1,"Cruel Revival","ons"
23,"Swamp","ons"
2,"Barren Moor","ons"
