edition,name,count
"bng","Odunos River Trawler",2
"bng","Archetype of Courage",1
"bng","Fate Unraveler",1
"bng","Archetype of Finality",1
"jou","Pharika's Chosen",1
"jou","Brain Maggot",1
"jou","Nyx-Fleece Ram",2
"jou","Underworld Coinsmith",2
"jou","Grim Guardian",2
"jou","Eagle of the Watch",1
"jou","Harvestguard Alseids",2
"jou","Rotted Hulk",1
"jou","Akroan Mastiff",2
"jou","Doomwake Giant",1
"jou","Dreadbringer Lampads",2
"jou","Thoughtrender Lamia",2
"jou","Oppressive Rays",2
"jou","Cast into Darkness",1
"jou","Font of Return",1
"jou","Font of Vigor",1
"jou","Aspect of Gorgon",1
"jou","Nyx Infusion",2
"jou","Armament of Nyx",1
"jou","Banishing Light",1
"ths","Swamp",15
"ths","Plains",11
