edition,name,count
"rtr","Trained Caracal",2
"rtr","Azorius Arrester",2
"rtr","Concordia Pegasus",2
"m13","Silvercoat Lion",3
"rtr","New Prahv Guildmage",1
"rtr","Stealer of Secrets",2
"rtr","Lyev Skyknight",1
"rtr","Vassal Soul",2
"rtr","Soulsworn Spirit",1
"rtr","Azorius Justiciar",1
"m13","Battleflight Eagle",2
"rtr","Bazaar Krovod",2
"rtr","Skyline Predator",1
"rtr","Archon of the Triumvirate",1
"rtr","Inaction Injunction",1
"rtr","Swift Justice",1
"m13","Show of Valor",2
"rtr","Dramatic Rescue",1
"m13","Angel's Mercy",1
"rtr","Tablet of the Guilds",1
"rtr","Azorius Keyrune",2
"rtr","Arrest",2
"rtr","Righteous Authority",1
"rtr","Azorius Guildgate",1
"rtr","Plains",12
"rtr","Island",12
