2,"Lightning Berserker","dtk"
2,"Kolaghan Aspirant","dtk"
3,"Kolaghan Skirmisher","dtk"
2,"Kolaghan Forerunners","dtk"
2,"Screamreach Brawler","dtk"
2,"Ambuscade Shaman","dtk"
2,"Warbringer","dtk"
2,"Sprinting Warbrute","dtk"
1,"Boltwing Marauder","dtk"
2,"Swift Warkite","dtk"
1,"Duress","dtk"
2,"Tormenting Voice","dtk"
1,"Defeat","dtk"
1,"Foul-Tongue Shriek","dtk"
2,"Twin Bolt","dtk"
1,"Foul-Tongue Invocation","dtk"
2,"Flatten","dtk"
1,"Foul Renewal","dtk"
1,"Vial of Dragonfire","dtk"
1,"Kolaghan Monument","dtk"
2,"Impact Tremors","dtk"
1,"Evolving Wilds","dtk"
13,"Mountain","dtk"
11,"Swamp","dtk"
