edition,name,count
"gk2","Teysa, Orzhov Scion",1
"gpt","Orzhov Pontiff",1
"rna","Teysa Karlov",1
"gpt","Ghost Council of Orzhova",1
"dgm","Pontiff of Blight",1
"gpt","Skeletal Vampire",1
"gtc","Treasury Thrull",1
"gtc","Deathpact Angel",1
"gpt","Angel of Despair",1
"gpt","Martyred Rusalka",1
"gpt","Plagued Rusalka",1
"rna","Orzhov Enforcer",1
"rna","Imperious Oligarch",2
"rna","Pitiless Pontiff",1
"gtc","Vizkopa Guildmage",2
"rna","Ministrant of Obligation",1
"dgm","Sin Collector",1
"rna","Vindictive Vampire",1
"rav","Keening Banshee",1
"rna","Basilica Bell-Haunt",1
"gpt","Belfry Spirit",1
"rna","Consecrate // Consume",1
"rtr","Ultimate Price",1
"rna","Final Payment",1
"gtc","Orzhov Charm",1
"rna","Mortify",1
"gpt","Orzhov Signet",2
"rna","Smothering Tithe",1
"rna","Ethereal Absolution",1
"gpt","Debtors' Knell",1
"rtr","Stab Wound",1
"gpt","Pillory of the Sleepless",1
"gtc","One Thousand Lashes",1
"gpt","Orzhov Basilica",4
"rna","Orzhov Guildgate",4
"gk2","Plains",8
"gk2","Swamp",8
