edition,name,count
"gk2","Ruric Thar, the Unbowed",1
"rav","Birds of Paradise",1
"rna","Immolation Shaman",1
"gpt","Burning-Tree Shaman",1
"gpt","Ulasht, the Hate Seed",1
"gpt","Rumbling Slum",1
"gpt","Giant Solifuge",1
"gtc","Rubblebelt Raiders",1
"gpt","Skarrgan Firebird",1
"gtc","Rubblehulk",1
"rna","Ravager Wurm",1
"dis","Protean Hulk",1
"gpt","Borborygmos",1
"dgm","Savageborn Hydra",1
"gpt","Skarrgan Pit-Skulk",1
"gtc","Wasteland Viper",1
"rna","Clan Guildmage",2
"gpt","Scab-Clan Mauler",2
"dgm","Zhur-Taa Druid",1
"rna","Zhur-Taa Goblin",1
"gtc","Burning-Tree Emissary",1
"gtc","Ghor-Clan Rampager",1
"rna","Sunder Shaman",1
"gtc","Zhur-Taa Swine",1
"gpt","Savage Twister",1
"gtc","Gruul Charm",1
"gtc","Pit Fight",1
"rna","Flames of the Raze-Boar",1
"rna","Collision // Colossus",1
"gpt","Gruul Signet",2
"rna","Cindervines",1
"gpt","Wurmweaver Coil",1
"rna","Rhythm of the Wild",1
"rna","Gruul Guildgate",4
"gpt","Gruul Turf",4
"gk2","Mountain",8
"gk2","Forest",8
