edition,name,count
"gk2","Isperia, Supreme Judge",1
"gk2","Pride of the Clouds",1
"rna","Sphinx of Foresight",1
"gk2","Lavinia of the Tenth",1
"gk2","Windreaver",1
"gk2","Isperia the Inscrutable",1
"gk2","Archon of the Triumvirate",1
"gk2","Judge's Familiar",2
"gk2","Azorius Guildmage",1
"gk2","Azorius Herald",1
"gk2","Stoic Ephemera",1
"gk2","Court Hussar",1
"gk2","Hover Barrier",1
"gk2","Lyev Skyknight",1
"rna","Spirit of the Spires",1
"gk2","Azorius Justiciar",1
"gk2","Skymark Roc",1
"rna","Sphinx of New Prahv",1
"rna","Windstorm Drake",1
"gk2","Sky Hussar",1
"rna","Warrant // Warden",1
"rna","Unbreakable Formation",1
"gk2","Render Silent",1
"gk2","Sphinx's Revelation",1
"rna","Summary Judgment",1
"gk2","Azorius Charm",1
"gk2","Dramatic Rescue",1
"rna","Sphinx's Insight",1
"rna","Depose // Deploy",1
"gk2","Azorius Signet",2
"gk2","Azorius Keyrune",1
"gk2","Detention Sphere",1
"gk2","Dovescape",1
"rna","Sky Tether",1
"gk2","Azorius Chancery",4
"rna","Azorius Guildgate",4
"gk2","Plains",8
"gk2","Island",8
