edition,name,count
"eve","Balefire Liege",1
"shm","Ballynock Cohort",2
"eve","Ballynock Trapper",2
"eve","Battlegate Mimic",2
"eve","Belligerent Hatchling",2
"eve","Duergar Assailant",2
"eve","Duergar Mine-Captain",3
"eve","Hatchet Bully",1
"eve","Hateflayer",1
"eve","Hearthfire Hobgoblin",3
"eve","Kithkin Spellduster",2
"eve","Outrage Shaman",2
"eve","Patrol Signaler",1
"shm","Safehold Sentry",1
"shm","Niveous Wisps",2
"eve","Puncture Blast",2
"shm","Puncture Bolt",2
"shm","Revelsong Horn",1
"shm","Power of Fire",2
"eve","Scourge of the Nobilis",2
"shm","Mountain",13
"shm","Plains",11
