edition,name,count
"shm","Drowner Initiate",1
"eve","Grazing Kelpie",1
"eve","Groundling Pouncer",2
"eve","Merrow Levitator",1
"eve","Nettle Sentinel",2
"shm","Nurturer Initiate",2
"eve","Selkie Hedge-Mage",3
"eve","Shorecrasher Mimic",3
"eve","Slippery Bogle",1
"eve","Sturdy Hatchling",2
"eve","Wickerbough Elder",2
"eve","Wistful Selkie",3
"eve","Monstrify",1
"eve","Spitting Image",1
"shm","Cerulean Wisps",1
"eve","Dream Fracture",1
"eve","Invert the Skies",1
"eve","Snakeform",3
"shm","Viridescent Wisps",1
"shm","Trip Noose",1
"eve","Fable of Wolf and Owl",1
"eve","Favor of the Overbeing",2
"shm","Forest",12
"shm","Island",12
