1,"Kris Mage","mmq"
2,"Laccolith Whelp","nem"
1,"Arc Mage","nem"
3,"Laccolith Grunt","nem"
2,"Laccolith Warrior","nem"
2,"Flowstone Crusher","nem"
1,"Flowstone Overseer","nem"
2,"Alabaster Wall","mmq"
2,"Chieftain en-Dal","nem"
1,"Defender en-Vec","nem"
1,"Oracle's Attendants","nem"
2,"Trap Runner","mmq"
1,"Crenellated Wall","mmq"
3,"Seal of Fire","nem"
1,"Flaming Sword","mmq"
1,"Downhill Charge","nem"
1,"Thunderclap","mmq"
1,"Volcanic Wind","mmq"
1,"Disenchant","mmq"
1,"Inviolability","mmq"
1,"Seal of Cleansing","nem"
1,"Ramosian Rally","mmq"
1,"Sivvi's Ruse","nem"
1,"Belbe's Armor","nem"
1,"Flowstone Armor","nem"
1,"Iron Lance","mmq"
14,"Mountain","mmq"
10,"Plains","mmq"
