2,"Island","inv"
14,"Forest","inv"
2,"Mountain","inv"
2,"Plains","inv"
2,"Swamp","inv"
1,"Halam Djinn","inv"
2,"Kavu Climber","inv"
1,"Nomadic Elf","inv"
2,"Quirion Trailblazer","inv"
1,"Sabertooth Nishoba","inv"
1,"Serpentine Kavu","inv"
3,"Thornscape Apprentice","inv"
2,"Voracious Cobra","inv"
1,"Wayfaring Giant","inv"
2,"Yavimaya Barbarian","inv"
2,"Zanam Djinn","inv"
3,"Fertile Ground","inv"
1,"Fires of Yavimaya","inv"
2,"Assault // Battery","inv"
2,"Exclude","inv"
3,"Harrow","inv"
1,"Spite // Malice","inv"
2,"Wax // Wane","inv"
1,"Global Ruin","inv"
1,"Ordered Migration","inv"
2,"Probe","inv"
2,"Tribal Flames","inv"
