edition,name,count
"inv","Island",11
"inv","Salt Marsh",2
"inv","Sulfur Vent",1
"inv","Swamp",9
"inv","Dream Thrush",2
"inv","Duskwalker",1
"inv","Faerie Squadron",2
"inv","Hate Weaver",1
"inv","Metathran Zombie",1
"inv","Nightscape Apprentice",1
"inv","Phyrexian Infiltrator",1
"inv","Ravenous Rats",3
"inv","Slinking Serpent",1
"inv","Stalking Assassin",1
"inv","Tidal Visionary",1
"inv","Urborg Drake",2
"inv","Urborg Emissary",1
"inv","Vodalian Hypnotist",1
"inv","Vodalian Serpent",2
"inv","Vodalian Zombie",1
"inv","Cursed Flesh",1
"inv","Seer's Vision",1
"inv","Agonizing Demise",1
"inv","Disrupt",1
"inv","Opt",1
"inv","Prohibit",1
"inv","Recoil",3
"inv","Repulse",1
"inv","Spite // Malice",1
"inv","Lobotomy",1
"inv","Probe",2
"inv","Drake-Skull Cameo",1
