edition,name,count
"bok","Frostling",1
"sok","Glitterfang",1
"sok","Ghost-Lit Raider",2
"sok","Jiwari, the Earth Aflame",1
"chk","Hana Kami",1
"sok","Promised Kannushi",3
"bok","Petalmane Baku",2
"sok","Shinen of Life's Roar",1
"sok","Elder Pine of Jukai",2
"sok","Ghost-Lit Nourisher",2
"chk","Burr Grafter",2
"sok","Kami of the Tended Garden",2
"chk","Venerable Kumo",1
"sok","Arashi, the Sky Asunder",1
"sok","Briarknit Kami",1
"bok","Forked-Branch Garami",2
"chk","Crushing Pain",2
"chk","Glacial Ray",1
"chk","Devouring Rage",1
"chk","Kodama's Might",1
"sok","Inner Calm, Outer Strength",2
"bok","Unchecked Growth",2
"sok","Rending Vines",1
"chk","Strength of Cedars",1
"chk","Mountain",11
"chk","Forest",13
