edition,name,count
"hou","Desert of the Fervent",1
"hou","Desert of the Mindful",1
"xln","Field of Ruin",1
"rix","Highland Lake",4
"rix","Island",11
"rix","Mountain",8
"akh","Labyrinth Guardian",1
"akh","Seeker of Insight",1
"hou","Bloodwater Entity",2
"akh","Enigma Drake",2
"hou","Magmaroth",1
"akh","Cryptic Serpent",2
"xln","Primal Amulet",1
"hou","Riddleform",1
"akh","Magma Spray",2
"xln","Opt",2
"hou","Abrade",1
"akh","Censor",1
"akh","Essence Scatter",2
"xln","Lightning Strike",1
"rix","Negate",1
"akh","Pull from Tomorrow",1
"xln","Cancel",2
"xln","Fiery Cannonade",1
"akh","Galestrike",1
"hou","Supreme Will",1
"akh","Hieroglyphic Illumination",2
"xln","Spell Swindle",1
"xln","Entrancing Melody",1
"hou","Puncturing Blow",1
"hou","Hour of Devastation",1
"xln","Star of Extinction",1
