edition,name,count
"m19","Cinder Barrens",2
"ana","Mountain",12
"ana","Swamp",9
"rix","Daring Buccaneer",2
"rix","Fanatical Firebrand",2
"m19","Grasping Scoundrel",2
"xln","Rigging Runner",2
"xln","Dire Fleet Captain",2
"rix","Dire Fleet Poisoner",1
"xln","Fathom Fleet Captain",1
"xln","Fathom Fleet Firebrand",1
"rix","Goblin Trailblazer",1
"xln","Kitesail Freebooter",1
"rix","Storm Fleet Swashbuckler",1
"xln","Captain Lannery Storm",1
"rix","Forerunner of the Coalition",2
"xln","Captivating Crew",1
"rix","Dire Fleet Neckbreaker",2
"xln","Dire Fleet Ravager",1
"xln","Storm Fleet Arsonist",1
"xln","Fell Flagship",1
"xln","Pirate's Cutlass",1
"akh","Magma Spray",2
"hou","Abrade",1
"rix","Buccaneer's Bravado",1
"m19","Lightning Strike",1
"xln","Fiery Cannonade",2
"rix","Reaver Ambush",1
"xln","March of the Drowned",1
"xln","Walk the Plank",1
"hou","Puncturing Blow",1
