edition,name,count
"rix","Forest",11
"rix","Island",11
"rix","Woodland Stream",2
"rix","Jade Bearer",1
"xln","Jungle Delver",1
"xln","Kumena's Speaker",1
"rix","Mist-Cloaked Herald",2
"xln","Merfolk Branchwalker",1
"rix","Merfolk Mistbinder",1
"xln","River Sneak",2
"rix","Silvergill Adept",1
"xln","Kopala, Warden of Waves",1
"xln","Shapers of Nature",1
"rix","Swift Warden",1
"xln","Tishana's Wayfinder",2
"xln","Vineshaper Mystic",2
"rix","Forerunner of the Heralds",2
"xln","Herald of Secret Streams",1
"xln","Jade Guardian",2
"rix","Seafloor Oracle",1
"xln","Tempest Caller",1
"xln","Waker of the Wilds",1
"xln","Wind Strider",1
"xln","Tishana, Voice of Thunder",1
"xln","One With the Wind",2
"xln","Deeproot Waters",1
"rix","Hadana's Climb",1
"xln","Dive Down",2
"xln","River Heralds' Boon",2
"xln","Chart a Course",1
