edition,name,count
"ana","Forest",10
"hou","Hashep Oasis",1
"ana","Mountain",9
"m19","Timber Gorge",4
"xln","Unclaimed Territory",1
"akh","Channeler Initiate",1
"xln","Drover of the Mighty",1
"akh","Naga Vitalist",1
"xln","Otepec Huntmaster",1
"xln","Raptor Hatchling",1
"rix","Frilled Deathspitter",1
"xln","Ranging Raptors",2
"rix","Thrashing Brontodon",1
"rix","Forerunner of the Empire",2
"rix","Needletooth Raptor",2
"rix","Raging Regisaur",2
"xln","Charging Monstrosaur",1
"xln","Raging Swordtooth",2
"akh","Samut, Voice of Dissent",1
"xln","Snapping Sailback",1
"xln","Burning Sun's Avatar",1
"rix","Etali, Primal Storm",1
"xln","Thundering Spineback",1
"xln","Verdant Sun's Avatar",1
"hou","Abrade",1
"m19","Lightning Strike",1
"rix","Shake the Foundations",1
"xln","Commune with Dinosaurs",2
"xln","Rile",1
"rix","Thunderherd Migration",1
"akh","Mouth // Feed",1
"xln","Savage Stomp",2
"hou","Puncturing Blow",1
