edition,name,count
"6ed","Air Elemental",1
"6ed","Anaba Bodyguard",1
"6ed","D'Avenant Archer",1
"6ed","Horned Turtle",1
"6ed","Phantom Warrior",1
"6ed","Prodigal Sorcerer",1
"6ed","Sabretooth Tiger",1
"6ed","Sibilant Spirit",1
"6ed","Storm Crow",1
"6ed","Venerable Monk",1
"6ed","Wall of Fire",1
"6ed","Wind Drake",1
"6ed","Castle",1
"6ed","Hero's Resolve",1
"6ed","Boomerang",1
"6ed","Counterspell",1
"6ed","Disenchant",1
"6ed","Lightning Blast",1
"6ed","Blaze",1
"6ed","Fit of Rage",1
"6ed","Pyrotechnics",1
"6ed","Tremor",1
"6ed","Mana Prism",1
"6ed","Island",6
"6ed","Mountain",6
"6ed","Plains",5
