2,"Slitherhead","rtr"
2,"Daggerdrome Imp","rtr"
3,"Walking Corpse","m13"
2,"Drudge Beetle","rtr"
1,"Korozda Guildmage","rtr"
1,"Stonefare Crocodile","rtr"
1,"Wild Beastmaster","rtr"
1,"Dreg Mangler","rtr"
1,"Slum Reaper","rtr"
2,"Korozda Monitor","rtr"
1,"Corpsejack Menace","rtr"
1,"Sluiceway Scorpion","rtr"
1,"Veilborn Ghoul","m13"
1,"Gobbling Ooze","rtr"
1,"Acidic Slime","m13"
2,"Golgari Longlegs","rtr"
1,"Terrus Wurm","rtr"
1,"Disentomb","m13"
1,"Treasured Find","rtr"
1,"Rites of Reaping","rtr"
1,"Grisly Salvage","rtr"
1,"Aerial Predation","rtr"
1,"Serpent's Gift","m13"
1,"Murder","m13"
2,"Launch Party","rtr"
2,"Golgari Keyrune","rtr"
1,"Golgari Guildgate","rtr"
12,"Swamp","rtr"
12,"Forest","rtr"
