2,"Trained Caracal","rtr"
2,"Azorius Arrester","rtr"
2,"Concordia Pegasus","rtr"
3,"Silvercoat Lion","m13"
1,"New Prahv Guildmage","rtr"
2,"Stealer of Secrets","rtr"
1,"Lyev Skyknight","rtr"
2,"Vassal Soul","rtr"
1,"Soulsworn Spirit","rtr"
1,"Azorius Justiciar","rtr"
2,"Battleflight Eagle","m13"
2,"Bazaar Krovod","rtr"
1,"Skyline Predator","rtr"
1,"Archon of the Triumvirate","rtr"
1,"Inaction Injunction","rtr"
1,"Swift Justice","rtr"
2,"Show of Valor","m13"
1,"Dramatic Rescue","rtr"
1,"Angel's Mercy","m13"
1,"Tablet of the Guilds","rtr"
2,"Azorius Keyrune","rtr"
2,"Arrest","rtr"
1,"Righteous Authority","rtr"
1,"Azorius Guildgate","rtr"
12,"Plains","rtr"
12,"Island","rtr"
