1,"Ulvenwald Tracker","avr"
2,"Slitherhead","rtr"
2,"Daggerdrome Imp","rtr"
3,"Dawntreader Elk","dka"
4,"Drudge Beetle","rtr"
3,"Korozda Guildmage","rtr"
2,"Trusted Forcemage","avr"
4,"Vampire Nighthawk","m13"
2,"Dreg Mangler","rtr"
1,"Disciple of Bolas","m13"
1,"Druid's Familiar","avr"
1,"Deadbridge Goliath","rtr"
1,"Wolfir Silverheart","avr"
4,"Tragic Slip","dka"
1,"Ultimate Price","rtr"
2,"Victim of Night","isd"
2,"Golgari Charm","rtr"
4,"Evolving Wilds","m13"
3,"Golgari Guildgate","rtr"
1,"Grim Backwoods","dka"
1,"Woodland Cemetery","isd"
7,"Swamp","rtr"
8,"Forest","rtr"
