edition,name,count
"roe","Affa Guard Hound",1
"m10","Alluring Siren",1
"roe","Caravan Escort",2
"roe","Glory Seeker",1
"roe","Hedron-Field Purists",1
"roe","Lone Missionary",1
"roe","Makindi Griffin",2
"roe","Soulbound Guardians",1
"roe","Student of Warfare",1
"roe","Venerated Teacher",1
"m10","Wall of Frost",1
"roe","See Beyond",1
"m10","Sleep",1
"m10","Angel's Mercy",1
"roe","Fleeting Distraction",1
"m10","Negate",1
"m10","Unsummon",1
"roe","Domestication",1
"roe","Luminous Wake",1
"roe","Narcolepsy",2
"roe","Island",8
"roe","Plains",10
