edition,name,count
"frf","Typhoid Rats",1
"m15","Satyr Wayfinder",4
"frf","Sultai Skullkeeper",1
"frf","Merciless Executioner",1
"m15","Necromancer's Assistant",2
"bng","Herald of Torment",1
"ths","Returned Centaur",1
"ktk","Sultai Soothsayer",2
"ktk","Sultai Scavenger",2
"frf","Gurmag Angler",1
"m15","Scuttling Doom Engine",1
"ktk","Necropolis Fiend",1
"ktk","Despise",1
"ktk","Taigam's Scheming",2
"ktk","Set Adrift",1
"ktk","Treasure Cruise",1
"ktk","Dead Drop",1
"ths","Annul",1
"ktk","Naturalize",1
"frf","Neutralizing Blast",1
"ktk","Sultai Charm",2
"ktk","Murderous Cut",2
"ths","Hero's Downfall",1
"ktk","Sultai Banner",1
"frf","Monastery Siege",1
"ktk","Sultai Ascendancy",1
"ktk","Opulent Palace",4
"m15","Evolving Wilds",2
"frf","Dismal Backwater",2
"frf","Swamp",7
"frf","Island",5
"frf","Forest",5
