edition,name,count
"rna","Stomping Ground",1
"rna","Gruul Guildgate",4
"m20","Mountain",10
"m20","Forest",10
"grn","Pelt Collector",1
"rna","Clan Guildmage",2
"m20","Leafkin Druid",2
"rna","Zhur-Taa Goblin",3
"rna","Burning-Tree Vandal",2
"rna","Clamor Shaman",2
"rna","Gruul Spellbreaker",1
"war","Living Twister",1
"rna","Rubblebelt Runner",1
"rna","Frenzied Arynx",2
"rna","Sunder Shaman",2
"rna","Bolrac-Clan Crusher",1
"rna","Ravager Wurm",1
"rna","End-Raze Forerunners",1
"rna","Rhythm of the Wild",2
"war","Giant Growth",3
"rna","Collision // Colossus",2
"rna","Thrash // Threat",1
"war","Domri's Ambush",1
"grn","Lava Coil",2
"rna","Savage Smash",2
