edition,name,count
"m20","Plains",10
"m20","Forest",10
"grn","Temple Garden",1
"grn","Selesnya Guildgate",4
"grn","Healer's Hawk",3
"grn","Hunted Witness",3
"grn","Conclave Guildmage",1
"grn","Emmara, Soul of the Accord",1
"war","Paradise Druid",3
"grn","Centaur Peacemaker",2
"grn","Knight of Autumn",1
"grn","Conclave Cavalier",3
"grn","Rosemane Centaur",2
"war","Tolsimir, Friend to Wolves",1
"grn","Venerated Loxodon",1
"grn","Conclave Tribunal",3
"m20","Might of the Masses",2
"grn","Take Heart",2
"grn","Assure // Assemble",1
"grn","March of the Multitudes",1
"war","Pledge of Unity",2
"grn","Flower // Flourish",3
