edition,name,count
"grn","Sacred Foundry",1
"grn","Boros Guildgate",4
"m20","Mountain",10
"m20","Plains",10
"grn","Goblin Banneret",3
"grn","Healer's Hawk",1
"grn","Boros Challenger",2
"grn","Legion Guildmage",2
"grn","Sunhome Stalwart",2
"grn","Swiftblade Vindicator",1
"grn","Legion Warboss",1
"grn","Roc Charger",2
"grn","Skyknight Legionnaire",2
"grn","Tajic, Legion's Edge",1
"grn","Aurelia, Exemplar of Justice",1
"m20","Daggersail Aeronaut",2
"grn","Truefire Captain",2
"grn","Light of the Legion",1
"grn","Integrity // Intervention",1
"grn","Justice Strike",1
"grn","Response // Resurgence",1
"grn","Sure Strike",3
"grn","Lava Coil",2
"m20","Act of Treason",1
"grn","Sworn Companions",2
"m20","Tectonic Rift",1
