edition,name,count
"grn","Watery Grave",1
"grn","Dimir Guildgate",4
"m20","Island",10
"m20","Swamp",10
"grn","Thoughtbound Phantasm",2
"grn","Dimir Spybug",2
"grn","House Guildmage",2
"grn","Nightveil Sprite",2
"grn","Whispering Snitch",2
"grn","Blood Operative",1
"grn","Thief of Sanity",1
"grn","Whisper Agent",2
"gk1","Etrata, the Silencer",1
"grn","Nightveil Predator",2
"grn","Doom Whisperer",1
"grn","Citywatch Sphinx",1
"grn","Disinformation Campaign",1
"grn","Mission Briefing",1
"war","Tyrant's Scorn",2
"grn","Unexplained Disappearance",2
"grn","Artful Takedown",2
"grn","Discovery // Dispersal",2
"grn","Thought Erasure",1
"grn","Notion Rain",2
"grn","Connive // Concoct",1
"grn","Deadly Visit",2
