edition,name,count
"isd","Ashmouth Hound",2
"m12","Assault Griffin",2
"isd","Bloodcrazed Neonate",1
"m12","Elite Vanguard",2
"dka","Erdwal Ripper",1
"isd","Fiend Hunter",1
"dka","Forge Devil",1
"m12","Lightning Elemental",2
"dka","Markov Warlord",2
"dka","Midnight Guard",2
"dka","Niblis of the Mist",2
"dka","Niblis of the Urn",2
"isd","Night Revelers",1
"dka","Requiem Angel",1
"m12","Serra Angel",1
"isd","Silverchase Fox",1
"isd","Stromkirk Noble",1
"dka","Torch Fiend",1
"isd","Nightbird's Clutches",1
"dka","Wrack with Madness",2
"dka","Burning Oil",2
"isd","Rally the Peasants",2
"dka","Skillful Lunge",1
"isd","Traveler's Amulet",2
"isd","Mountain",12
"isd","Plains",12
