1,"Champion of the Parish","isd"
1,"Disciple of Griselbrand","isd"
2,"Doomed Traveler","isd"
2,"Elder Cathar","isd"
2,"Elgaud Inquisitor","dka"
3,"Falkenrath Torturer","dka"
1,"Fiend of the Shadows","dka"
2,"Galvanic Juggernaut","isd"
1,"Mausoleum Guard","isd"
1,"Selfless Cathar","isd"
1,"Skirsdag Flayer","dka"
2,"Unruly Mob","isd"
2,"Village Cannibals","isd"
1,"Wakedancer","dka"
2,"Death's Caress","dka"
3,"Gather the Townsfolk","dka"
1,"Lingering Souls","dka"
2,"Night Terrors","isd"
1,"Unburial Rites","isd"
2,"Altar's Reap","isd"
1,"Gravepurge","dka"
1,"Avacyn's Collar","dka"
1,"Demonmail Hauberk","isd"
1,"Haunted Fengraf","dka"
12,"Plains","isd"
11,"Swamp","isd"
