edition,name,count
"ddi","Koth of the Hammer",1
"ddi","Aether Membrane",1
"ddi","Anger",1
"ddi","Bloodfire Colossus",1
"ddi","Bloodfire Kavu",1
"ddi","Chartooth Cougar",1
"ddi","Cosi's Ravager",1
"ddi","Earth Servant",1
"ddi","Fiery Hellhound",2
"ddi","Geyser Glider",1
"ddi","Greater Stone Spirit",1
"ddi","Lithophage",1
"ddi","Pilgrim's Eye",2
"ddi","Plated Geopede",2
"ddi","Pygmy Pyrosaur",1
"ddi","Stone Giant",1
"ddi","Torchling",1
"ddi","Vulshok Berserker",1
"ddi","Vulshok Sorcerer",1
"ddi","Jaws of Stone",1
"ddi","Spire Barrage",1
"ddi","Volley of Boulders",1
"ddi","Downhill Charge",1
"ddi","Searing Blaze",1
"ddi","Seismic Strike",2
"ddi","Armillary Sphere",1
"ddi","Journeyer's Kite",1
"ddi","Vulshok Battlegear",1
"ddi","Vulshok Morningstar",1
"ddi","Wayfarer's Bauble",2
"ddi","Mountain",25
