edition,name,count
"ddp","Forerunner of Slaughter",1
"ddp","Butcher of Malakir",1
"ddp","Runed Servitor",2
"ddp","Bloodthrone Vampire",1
"ddp","Pawn of Ulamog",1
"ddp","Cadaver Imp",1
"ddp","Torch Slinger",1
"ddp","Vampire Nighthawk",1
"ddp","Dominator Drone",2
"ddp","Magmaw",1
"ddp","Bloodrite Invoker",1
"ddp","Heartstabber Mosquito",2
"ddp","Emrakul's Hatcher",3
"ddp","Oblivion Sower",1
"ddp","Ulamog's Crusher",1
"ddp","Artisan of Kozilek",1
"ddp","It That Betrays",1
"ddp","Hellion Eruption",1
"ddp","Forked Bolt",2
"ddp","Marsh Casualties",1
"ddp","Read the Bones",2
"ddp","Corpsehatch",1
"ddp","Induce Despair",1
"ddp","Smother",1
"ddp","Consume the Meek",1
"ddp","Mind Stone",2
"ddp","Rocky Tar Pit",2
"ddp","Eldrazi Temple",1
"ddp","Akoum Refuge",3
"ddp","Mountain",7
"ddp","Swamp",13
