3,"Nomads en-Kor","sth"
1,"Shaman en-Kor","sth"
2,"Warrior en-Kor","sth"
1,"Soltari Champion","sth"
2,"Knight of Dawn","tmp"
1,"Cloudchaser Eagle","tmp"
4,"Spirit en-Kor","sth"
2,"Lancers en-Kor","sth"
2,"Lab Rats","sth"
1,"Skeleton Scavengers","sth"
1,"Darkling Stalker","tmp"
2,"Gravedigger","tmp"
1,"Screeching Harpy","tmp"
1,"Flickering Ward","tmp"
1,"Smite","sth"
1,"Disenchant","tmp"
1,"Temper","sth"
1,"Death Stroke","sth"
2,"Enfeeblement","tmp"
1,"Dark Banishing","tmp"
2,"Evincar's Justice","tmp"
3,"Endless Scream","tmp"
13,"Island","tmp"
11,"Swamp","tmp"
