1,"Rattlechains","soi"
2,"Seagraf Skaab","soi"
2,"Dauntless Cathar","soi"
2,"Niblis of Dusk","soi"
2,"Spectral Shepherd","soi"
1,"Reckless Scholar","soi"
2,"Apothecary Geist","soi"
2,"Nearheath Chaplain","soi"
1,"Silent Observer","soi"
2,"Emissary of the Sleepless","soi"
2,"Stormrider Spirit","soi"
1,"Drogskol Cavalry","soi"
1,"Chaplain's Blessing","soi"
2,"Not Forgotten","soi"
1,"Pore Over the Pages","soi"
1,"Essence Flux","soi"
2,"Puncturing Light","soi"
1,"Silverstrike","soi"
1,"Catalog","soi"
1,"Deny Existence","soi"
2,"Vessel of Ephemera","soi"
2,"Bound by Moonsilver","soi"
1,"Sleep Paralysis","soi"
13,"Plains","soi"
12,"Island","soi"
