3,"Devilthorn Fox","soi"
2,"Stern Constable","soi"
2,"Ember-Eye Wolf","soi"
1,"Unruly Mob","soi"
2,"Howlpack Wolf","soi"
3,"Cathar's Companion","soi"
2,"Pyre Hound","soi"
1,"Runaway Carriage","soi"
2,"Inspiring Captain","soi"
1,"Flameblade Angel","soi"
1,"Magmatic Chasm","soi"
1,"Angelic Purge","soi"
1,"Devils' Playground","soi"
2,"Lightning Axe","soi"
2,"Rush of Adrenaline","soi"
2,"Dance with Devils","soi"
2,"Inner Struggle","soi"
1,"Dissension in the Ranks","soi"
1,"Murderer's Axe","soi"
1,"Gryff's Boon","soi"
2,"Nahiri's Machinations","soi"
12,"Plains","soi"
13,"Mountain","soi"
