1,"Angelic Wall","ody"
2,"Aven Windreader","ody"
1,"Beloved Chaplain","ody"
2,"Blessed Orator","ody"
2,"Cephalid Broker","ody"
2,"Cephalid Looter","ody"
1,"Cephalid Retainer","ody"
2,"Cephalid Scout","ody"
2,"Hallowed Healer","ody"
2,"Millikin","ody"
1,"Mystic Crusader","ody"
1,"Mystic Penitent","ody"
2,"Mystic Visionary","ody"
3,"Mystic Zealot","ody"
1,"Nomad Decoy","ody"
1,"Pilgrim of Justice","ody"
1,"Puppeteer","ody"
1,"Embolden","ody"
3,"Kirtar's Desire","ody"
1,"Peek","ody"
1,"Second Thoughts","ody"
1,"Shelter","ody"
1,"Skycloud Egg","ody"
2,"Syncopate","ody"
2,"Think Tank","ody"
1,"Abandoned Outpost","ody"
1,"Seafloor Debris","ody"
10,"Plains","ody"
9,"Island","ody"
