edition,name,count
"mmq","Kris Mage",1
"nem","Laccolith Whelp",2
"nem","Arc Mage",1
"nem","Laccolith Grunt",3
"nem","Laccolith Warrior",2
"nem","Flowstone Crusher",2
"nem","Flowstone Overseer",1
"mmq","Alabaster Wall",2
"nem","Chieftain en-Dal",2
"nem","Defender en-Vec",1
"nem","Oracle's Attendants",1
"mmq","Trap Runner",2
"mmq","Crenellated Wall",1
"nem","Seal of Fire",3
"mmq","Flaming Sword",1
"nem","Downhill Charge",1
"mmq","Thunderclap",1
"mmq","Volcanic Wind",1
"mmq","Disenchant",1
"mmq","Inviolability",1
"nem","Seal of Cleansing",1
"mmq","Ramosian Rally",1
"nem","Sivvi's Ruse",1
"nem","Belbe's Armor",1
"nem","Flowstone Armor",1
"mmq","Iron Lance",1
"mmq","Mountain",14
"mmq","Plains",10
