edition,name,count
"aer","Winding Constrictor",4
"aer","Glint-Sleeve Siphoner",4
"kld","Scrapheap Scrounger",2
"aer","Walking Ballista",1
"aer","Rishkar, Peema Renegade",3
"hou","Dreamstealer",3
"kld","Gonti, Lord of Luxury",2
"kld","Verdurous Gearhulk",3
"kld","Longtusk Cub",4
"xln","Walk the Plank",2
"hou","Hour of Glory",2
"kld","Blossoming Defense",4
"aer","Fatal Push",1
"kld","Aether Hub",4
"rix","Foul Orchard",4
"hou","Hashep Oasis",2
"rix","Swamp",8
"rix","Forest",7
"aer","Lifecrafter's Bestiary",2
"akh","Dispossess",1
"kld","Die Young",2
"akh","Cartouche of Ambition",3
"xln","Duress",4
"kld","Appetite for the Unnatural",2
"xln","Slice in Twain",1
