edition,name,count
"tsp","Mindlash Sliver",4
"plc","Ridged Kusite",1
"tsb","Undertaker",3
"tsb","Dauthi Slayer",1
"tsp","Trespasser il-Vec",3
"plc","Big Game Hunter",2
"plc","Brain Gorgers",2
"plc","Mirri the Cursed",1
"tsp","Nightshade Assassin",2
"tsp","Gorgon Recluse",2
"plc","Muck Drubb",2
"plc","Phantasmagorian",2
"plc","Reckless Wurm",2
"plc","Magus of the Arena",1
"plc","Kor Dirge",1
"plc","Treacherous Urge",1
"tsp","Dark Withering",1
"tsp","Lightning Axe",2
"tsb","Browbeat",1
"tsb","Fiery Temper",1
"tsb","Disintegrate",1
"tsp","Swamp",14
"tsp","Mountain",7
"tsp","Terramorphic Expanse",3
