edition,name,count
"tsp","Mountain",10
"tsp","Plains",11
"tsp","Terramorphic Expanse",3
"plc","Keldon Marauders",1
"tsp","Mogg War Marshal",2
"plc","Lavacore Elemental",2
"tsb","Avalanche Riders",1
"tsp","Children of Korlis",1
"tsb","Icatian Javelineers",2
"tsp","Errant Doomsayers",2
"plc","Whitemane Lion",3
"tsb","Soltari Priest",1
"plc","Aven Riftwatcher",3
"plc","Stonecloaker",2
"plc","Riftmarked Knight",1
"plc","Calciderm",2
"plc","Dust Elemental",1
"plc","Stormfront Riders",2
"tsp","Jhoira's Timebug",2
"plc","Brute Force",2
"plc","Fatal Frenzy",1
"plc","Timecrafting",2
"plc","Dead // Gone",1
"plc","Sunlance",1
"plc","Dawn Charm",1
