edition,name,count
"scg","Mistform Warchief",2
"scg","Mischievous Quanar",1
"scg","Shoreline Ranger",2
"ons","Aven Fateshaper",1
"scg","Thundercloud Elemental",1
"scg","Scornful Egotist",3
"ons","Goblin Machinist",2
"lgn","Bloodstoke Howler",1
"scg","Chartooth Cougar",3
"lgn","Frenetic Raptor",1
"lgn","Macetail Hystrodon",1
"ons","Skittish Valesk",1
"scg","Rush of Knowledge",2
"ons","Erratic Explosion",2
"scg","Torrent of Fire",3
"ons","Slice and Dice",1
"scg","Dispersal Shield",2
"scg","Carbonize",2
"scg","Parallel Thoughts",1
"scg","Dragon Breath",2
"scg","Pyrostatic Pillar",2
"ons","Island",12
"ons","Mountain",12
