edition,name,count
"ogw","Stormchaser Mage",2
"ogw","Umara Entangler",3
"bfz","Lavastep Raider",3
"ogw","Reckless Bushwhacker",2
"ogw","Goblin Freerunner",3
"bfz","Cloud Manta",2
"ogw","Cyclone Sire",1
"ogw","Jwar Isle Avenger",2
"bfz","Windrider Patrol",1
"ogw","Tyrant of Valakut",1
"ogw","Boulder Salvo",1
"bfz","Ugin's Insight",1
"ogw","Roiling Waters",1
"bfz","Rolling Thunder",1
"ogw","Expedite",2
"bfz","Anticipate",2
"ogw","Grip of the Roil",1
"ogw","Comparative Analysis",2
"ogw","Containment Membrane",2
"ogw","Pyromancer's Assault",2
"bfz","Blighted Gorge",1
"bfz","Evolving Wilds",1
"bfz","Mountain",12
"bfz","Island",11
