2,"Stalking Drone","ogw"
2,"Carrier Thrall","bfz"
2,"Loam Larva","ogw"
2,"Blisterpod","bfz"
2,"Rot Shambler","bfz"
1,"Essence Depleter","ogw"
1,"Voracious Null","bfz"
2,"Netcaster Spider","ogw"
1,"Null Caller","ogw"
1,"Broodhunter Wurm","bfz"
1,"Smothering Abomination","bfz"
2,"Seed Guardian","ogw"
1,"Kozilek's Pathfinder","ogw"
1,"Brood Monitor","bfz"
1,"Baloth Null","ogw"
1,"Dread Defiler","ogw"
2,"Bone Splinters","bfz"
2,"Oblivion Strike","ogw"
1,"Vines of the Recluse","ogw"
1,"Altar's Reap","bfz"
2,"Corpse Churn","ogw"
1,"Grasp of Darkness","ogw"
2,"Natural Connection","bfz"
1,"Pulse of Murasa","ogw"
1,"Blighted Woodland","bfz"
1,"Evolving Wilds","bfz"
2,"Fertile Thicket","bfz"
4,"Wastes","ogw"
8,"Swamp","bfz"
9,"Forest","bfz"
