2,"Kor Sky Climber","ogw"
2,"Expedition Envoy","bfz"
2,"Kitesail Scout","bfz"
2,"Cliffside Lookout","bfz"
1,"Oran-Rief Invoker","bfz"
2,"Kor Castigator","bfz"
2,"Makindi Aeronaut","ogw"
2,"Shadow Glider","bfz"
2,"Joraga Auxiliary","ogw"
1,"Veteran Warleader","bfz"
1,"Saddleback Lagac","ogw"
2,"Relief Captain","ogw"
1,"Steppe Glider","ogw"
2,"Expedition Raptor","ogw"
1,"Angel of Renewal","bfz"
1,"Gladehart Cavalry","ogw"
2,"Shoulder to Shoulder","ogw"
1,"Allied Reinforcements","ogw"
2,"Lead by Example","ogw"
1,"Immolating Glare","ogw"
1,"Mighty Leap","ogw"
1,"Iona's Blessing","ogw"
2,"Isolation Zone","ogw"
1,"Evolving Wilds","bfz"
1,"Tranquil Expanse","ogw"
7,"Forest","bfz"
15,"Plains","bfz"
