1,"Prophet of Distortion","ogw"
2,"Salvage Drone","bfz"
3,"Blinding Drone","ogw"
3,"Mist Intruder","bfz"
1,"Tide Drifter","bfz"
3,"Cultivator Drone","ogw"
2,"Eldrazi Skyspawner","bfz"
1,"Ruination Guide","bfz"
2,"Gravity Negator","ogw"
2,"Murk Strider","bfz"
1,"Thought Harvester","ogw"
2,"Kozilek's Channeler","bfz"
2,"Walker of the Wastes","ogw"
1,"Kozilek's Pathfinder","ogw"
1,"Deepfathom Skulker","ogw"
1,"Bane of Bala Ged","bfz"
1,"Endless One","bfz"
2,"Spatial Contortion","ogw"
1,"Titan's Presence","bfz"
1,"Adverse Conditions","bfz"
1,"Scour from Existence","bfz"
1,"Blighted Cataract","bfz"
1,"Evolving Wilds","bfz"
10,"Wastes","ogw"
14,"Island","bfz"
