edition,name,count
"5ed","Pearled Unicorn",1
"5ed","Samite Healer",1
"5ed","Bird Maiden",1
"5ed","Dwarven Warriors",1
"5ed","Hill Giant",1
"5ed","Ironclaw Orcs",1
"5ed","Mons's Goblin Raiders",1
"5ed","Grizzly Bears",1
"5ed","Llanowar Elves",1
"5ed","Tarpan",1
"5ed","Circle of Protection: Black",1
"5ed","Firebreathing",1
"5ed","Regeneration",1
"5ed","Disenchant",1
"5ed","Righteousness",1
"5ed","Incinerate",1
"5ed","Giant Growth",1
"5ed","Dancing Scimitar",1
"5ed","Plains",3
"5ed","Mountain",5
"5ed","Forest",3
"5ed","City of Brass",1
