edition,name,count
"fut","Samite Censer-Bearer",2
"tsp","Amrou Scout",1
"fut","Blade of the Sixth Pride",3
"tsp","Errant Doomsayers",2
"tsp","Knight of the Holy Nimbus",1
"tsp","Amrou Seekers",3
"plc","Aven Riftwatcher",1
"tsb","Defiant Vanguard",1
"tsp","Zealot il-Vec",1
"tsp","Outrider en-Kor",2
"plc","Riftmarked Knight",1
"fut","Ramosian Revivalist",2
"fut","Angel of Salvation",1
"plc","Blightspeaker",1
"fut","Putrid Cyclops",2
"plc","Big Game Hunter",1
"fut","Magus of the Abyss",1
"plc","Dawn Charm",2
"fut","Lumithread Field",3
"fut","Bound in Silence",2
"tsp","Return to Dust",2
"fut","Witch's Mist",1
"tsp","Plains",12
"tsp","Swamp",10
"tsp","Terramorphic Expanse",2
