2,"Timebender","plc"
2,"Dream Stalker","tsp"
1,"Unblinking Bleb","fut"
4,"Infiltrator il-Kor","fut"
1,"Riftwing Cloudskate","tsp"
2,"Augur of Skulls","fut"
1,"Deathspore Thallid","tsp"
1,"Deadly Grub","plc"
1,"Shimian Specter","fut"
1,"Nihilith","fut"
2,"Clockspinning","tsp"
3,"Paradox Haze","tsp"
3,"Reality Acid","plc"
2,"Reality Strobe","fut"
1,"Lost Hours","fut"
3,"Ichor Slick","fut"
2,"Festering March","fut"
1,"Death Rattle","fut"
2,"Mindstab","tsp"
1,"Phthisis","tsp"
10,"Island","tsp"
9,"Swamp","tsp"
3,"Terramorphic Expanse","tsp"
2,"Zoetic Cavern","fut"
