3,"Embodiment of Spring","ktk"
2,"Icefeather Aven","ktk"
1,"Monastery Flock","ktk"
1,"Wall of Frost","m15"
1,"Roaring Primadox","m15"
1,"Scion of Glaciers","ktk"
1,"Nimbus of the Isles","m15"
2,"Pine Walker","ktk"
2,"Glacial Stalker","ktk"
1,"Temur War Shaman","frf"
1,"Thousand Winds","ktk"
1,"Arashin War Beast","frf"
1,"Woolly Loxodon","ktk"
2,"Write into Being","frf"
2,"Formless Nurturing","frf"
1,"Hunt the Weak","frf"
1,"Reality Shift","frf"
1,"Awaken the Bear","ktk"
2,"Whisk Away","frf"
2,"Ethereal Ambush","frf"
1,"Waterwhirl","ktk"
2,"Singing Bell Strike","ktk"
2,"Secret Plans","ktk"
3,"Thornwood Falls","frf"
11,"Forest","frf"
12,"Island","frf"
