edition,name,count
"m15","Satyr Wayfinder",4
"jou","Brain Maggot",2
"jou","Nyx Weaver",3
"frf","Merciless Executioner",1
"ths","Nighthowler",1
"bng","Courser of Kruphix",1
"bng","Herald of Torment",1
"jou","Eidolon of Blossoms",1
"ths","Reaper of the Wilds",1
"ktk","Sultai Soothsayer",2
"jou","Doomwake Giant",1
"ths","Nemesis of Mortals",2
"frf","Gurmag Angler",1
"m15","Scuttling Doom Engine",1
"ktk","Necropolis Fiend",1
"ths","Commune with the Gods",3
"ktk","Sultai Charm",2
"ths","Hero's Downfall",1
"ktk","Murderous Cut",2
"ths","Whip of Erebos",1
"jou","Font of Fertility",1
"ktk","Debilitating Injury",1
"frf","Monastery Siege",1
"ktk","Sultai Ascendancy",1
"ktk","Opulent Palace",4
"frf","Jungle Hollow",2
"m15","Evolving Wilds",2
"frf","Island",3
"frf","Forest",8
"frf","Swamp",5
