edition,name,count
"ktk","Firehoof Cavalry",2
"ktk","Leaping Master",2
"ktk","Valley Dasher",2
"frf","Wandering Champion",2
"frf","Mardu Scout",2
"m15","Goblin Roughrider",2
"frf","Sandsteppe Outcast",2
"m15","Geist of the Moors",1
"frf","Goblin Heelcutter",2
"frf","Vaultbreaker",2
"m15","Razorfoot Griffin",1
"ktk","Highspire Mantis",2
"frf","Flamerush Rider",1
"m15","Thundering Giant",1
"ktk","Act of Treason",1
"frf","Bathe in Dragonfire",1
"frf","Pyrotechnics",1
"frf","Collateral Damage",1
"ktk","Deflecting Palm",1
"ktk","Ride Down",1
"frf","Dragonrage",1
"frf","War Flare",2
"m15","Heat Ray",2
"frf","Wind-Scarred Crag",3
"frf","Mountain",13
"frf","Plains",9
