2,"Coral Merfolk","m14"
2,"Omenspeaker","ths"
1,"Burnished Hart","ths"
2,"Crackling Triton","ths"
1,"Wall of Frost","m14"
2,"Ill-Tempered Cyclops","ths"
2,"Archaeomancer","m14"
1,"Water Servant","m14"
2,"Sealock Monster","ths"
2,"Stoneshock Giant","ths"
1,"Shipbreaker Kraken","ths"
2,"Rage of Purphoros","ths"
1,"Sea God's Revenge","ths"
1,"Curse of the Swine","ths"
1,"Lost in a Labyrinth","ths"
2,"Shock","m14"
1,"Disperse","m14"
2,"Lightning Strike","ths"
1,"Magma Jet","ths"
1,"Dissolve","ths"
2,"Griptide","ths"
1,"Volcanic Geyser","m14"
1,"Ordeal of Purphoros","ths"
16,"Island","ths"
10,"Mountain","ths"
