3,"Bloodcrazed Neonate","isd"
2,"Blood Seeker","m12"
1,"Child of Night","m12"
2,"Vampire Interloper","isd"
2,"Rakish Heir","isd"
2,"Markov Patrician","isd"
2,"Crossway Vampire","isd"
2,"Falkenrath Noble","isd"
1,"Night Revelers","isd"
2,"Stromkirk Patrol","isd"
1,"Falkenrath Marauders","isd"
1,"Sengir Vampire","m12"
1,"Night Terrors","isd"
1,"Traitorous Blood","isd"
1,"Tectonic Rift","m12"
1,"Diabolic Tutor","m12"
1,"Fireball","m12"
2,"Vampiric Fury","isd"
2,"Tribute to Hunger","isd"
1,"Traveler's Amulet","isd"
1,"Cobbled Wings","isd"
2,"Mask of Avacyn","isd"
1,"Gruesome Deformity","isd"
1,"Curse of Stalked Prey","isd"
12,"Mountain","isd"
12,"Swamp","isd"
