edition,name,count
"bok","Teardrop Kami",1
"bok","Kaijin of the Vanishing Touch",2
"bok","Minamo Sightbender",2
"chk","Soratami Cloudskater",2
"chk","Student of Elements // Tobita, Master of Winds",2
"bok","Mistblade Shinobi",3
"chk","River Kaijin",3
"bok","Walker of Secret Ways",1
"bok","Ninja of the Deep Hours",3
"chk","Soratami Mirror-Guard",1
"bok","Higure, the Still Wind",1
"bok","Tomorrow, Azami's Familiar",1
"chk","Lifted by Clouds",1
"chk","Hinder",1
"bok","Minamo's Meddling",1
"bok","Shuriken",1
"bok","Ronin Warclub",2
"bok","Genju of the Falls",2
"bok","Phantom Wings",2
"chk","Field of Reality",1
"chk","Mystic Restraints",3
"chk","Island",24
