edition,name,count
"ana","Island",11
"xln","Glacial Fortress",1
"ana","Plains",9
"m19","Meandering River",4
"m19","Gearsmith Prodigy",3
"m19","Field Creeper",4
"dom","Relic Runner",2
"m19","Aviation Pioneer",3
"m19","Skyscanner",3
"m19","Aerial Engineer",3
"m19","Aethershield Artificer",2
"dom","Juggernaut",2
"dom","Teshar, Ancestor's Apostle",1
"rix","Azor, the Lawbringer",1
"xln","Goring Ceratops",1
"rix","Nezahal, Primal Tide",1
"dom","Seal Away",3
"m19","Disperse",2
"xln","Settle the Wreckage",1
"dom","Temporal Machinations",2
"m19","One with the Machine",1
