edition,name,count
"dom","Memorial to Unity",1
"xln","Sunpetal Grove",1
"dom","Memorial to Glory",2
"ana","Plains",8
"ana","Forest",12
"m19","Llanowar Elves",3
"dom","Shanna, Sisay's Legacy",2
"dom","Sporecrown Thallid",3
"m19","Mentor of the Meek",1
"m19","Reclamation Sage",1
"dom","Yavimaya Sapherd",2
"m19","Dwarven Priest",1
"dom","Shalai, Voice of Plenty",1
"m19","Angel of the Dawn",1
"rix","Tendershoot Dryad",2
"dom","Verdant Force",1
"m19","Ajani's Welcome",1
"xln","Legion's Landing",1
"dom","Fungal Plots",1
"dom","Song of Freyalise",2
"m19","Hieromancer's Cage",2
"rix","Pride of Conquerors",2
"m19","Inspired Charge",1
"dom","Spore Swarm",2
"dom","Saproling Migration",3
"ana","Take Vengeance",2
"rix","Huatli, Radiant Champion",1
