edition,name,count
"dom","Isolated Chapel",1
"m19","Forsaken Sanctuary",4
"ana","Plains",10
"ana","Swamp",8
"m19","Leonin Vanguard",2
"m19","Ajani's Pridemate",4
"m19","Daybreak Chaplain",1
"rix","Famished Paladin",2
"dom","Mesa Unicorn",2
"xln","Inspiring Cleric",1
"m19","Resplendent Angel",1
"m19","Shield Mare",1
"dom","Sanctum Spirit",1
"rix","Twilight Prophet",1
"m19","Herald of Faith",2
"m19","Regal Bloodlord",2
"dom","Evra, Halcyon Witness",1
"m19","Ajani's Welcome",1
"dom","Seal Away",2
"xln","Ixalan's Binding",1
"dom","On Serra's Wings",1
"xln","Pious Interdiction",2
"dom","Cast Down",1
"rix","Moment of Craving",3
"m19","Revitalize",2
"m19","Invoke the Divine",1
"m19","Murder",1
"xln","Vraska's Contempt",1
