1,"Liliana, the Necromancer","m19"
2,"Diregraf Ghoul","m19"
1,"Demon of Catastrophes","m19"
1,"Gravewaker","m19"
1,"Gravedigger","m19"
1,"Reassembling Skeleton","m19"
1,"Skeleton Archer","m19"
2,"Skymarch Bloodletter","m19"
2,"Vampire Sovereign","m19"
2,"Walking Corpse","m19"
1,"Meteor Golem","m19"
3,"Arisen Gorgon","m19"
4,"Tattered Mummy","m19"
2,"Liliana's Spoils","m19"
2,"Blood Divination","m19"
2,"Lich's Caress","m19"
1,"Sovereign's Bite","m19"
2,"Abnormal Endurance","m19"
2,"Murder","m19"
1,"Strangling Spores","m19"
26,"Swamp","m19"
