2,"Gustcloak Runner","ons"
1,"Pearlspear Courier","ons"
1,"Gustcloak Harrier","ons"
2,"Daru Cavalier","ons"
2,"Dive Bomber","ons"
1,"Gustcloak Skirmisher","ons"
1,"Gustcloak Sentinel","ons"
1,"Gustcloak Savior","ons"
2,"Ironfist Crusher","ons"
2,"Ascending Aven","ons"
2,"Screaming Seahawk","ons"
2,"Piety Charm","ons"
2,"Unified Strike","ons"
1,"Akroma's Blessing","ons"
2,"Inspirit","ons"
1,"Oblation","ons"
2,"Sandskin","ons"
1,"Sunfire Balm","ons"
1,"Defensive Maneuvers","ons"
2,"Mage's Guile","ons"
1,"Meddle","ons"
2,"Airborne Aid","ons"
1,"Dispersing Orb","ons"
1,"Essence Fracture","ons"
13,"Plains","ons"
10,"Island","ons"
1,"Seaside Haven","ons"
