edition,name,count
"5dn","Spark Elemental",1
"mrd","Slith Firewalker",1
"5dn","Goblin Brawler",2
"mrd","Spikeshot Goblin",2
"5dn","Cosmic Larva",1
"5dn","Vulshok Sorcerer",1
"mrd","Vulshok Berserker",1
"5dn","Iron-Barb Hellion",1
"5dn","Sylvok Explorer",2
"5dn","Tangle Asp",1
"mrd","Tel-Jilad Chosen",1
"5dn","Eternal Witness",1
"mrd","Tel-Jilad Exile",2
"5dn","Viridian Lorebearers",2
"5dn","Tel-Jilad Lifebreather",1
"mrd","Fangren Hunter",1
"5dn","Fangren Pathcutter",2
"5dn","Tyrranax",2
"mrd","Goblin Replica",1
"5dn","Magma Jet",1
"dst","Barbed Lightning",1
"mrd","Grab the Reins",1
"5dn","Rain of Rust",1
"5dn","Tel-Jilad Justice",1
"5dn","Ferocious Charge",1
"5dn","Rite of Passage",1
"mrd","Pyrite Spellbomb",1
"mrd","Talisman of Impulse",2
"5dn","Goblin Cannon",1
"mrd","Mountain",12
"mrd","Forest",11
