edition,name,count
"gpt","Gelectrode",1
"gpt","Wee Dragonauts",2
"gpt","Tibor and Lumia",1
"gpt","Izzet Chronarch",2
"gpt","Izzet Guildmage",1
"gpt","Petrahydrox",2
"rav","Mark of Eviction",1
"rav","Peel from Reality",2
"rav","Telling Time",2
"gpt","Train of Thought",3
"rav","Convolute",2
"gpt","Runeboggle",2
"gpt","Thunderheads",2
"gpt","Vacuumelt",1
"gpt","Frazzle",2
"gpt","Repeal",2
"gpt","Pyromatics",3
"rav","Rain of Embers",1
"rav","Reroute",1
"gpt","Leyline of Lightning",1
"gpt","Electrolyze",1
"rav","Island",12
"rav","Mountain",10
"gpt","Izzet Boilerworks",2
"gpt","Nivix, Aerie of the Firemind",1
